Date,Carlow,Cavan,Clare,Cork,Donegal,Dublin,Galway,Kerry,Kildare,Kilkenny,Laois,Leitrim,Limerick,Longford,Louth,Mayo,Meath,Monaghan,Offaly,Roscommon,Sligo,Tipperary,Waterford,Westmeath,Wexford,Wicklow
2020-04-21 00:00:00+00:00,7.025925665706457,47.25897920604915,18.515868941313112,1.8420684217894587,9.422584049449721,23.082192645018885,2.3250587077323703,2.031047953042171,10.7863229425089,6.046436633344083,8.26475554033791,3.1207090250905005,2.565431325968835,2.446602891884618,13.190155488656467,19.922303018228906,5.639753081356002,47.24204215945004,8.978848398558252,1.5493306891422904,1.525902189669642,4.387256898961474,2.5822889409172287,10.13856032443393,0.0,4.21274354923644
2020-04-22 00:00:00+00:00,3.5129628328532285,52.50997689561017,15.990977722043143,1.657861579610513,5.653550429669832,38.074484973937906,6.200156553952987,0.0,35.504979685758464,5.038697194453402,11.806793629054157,18.724254150543,9.748639038681574,0.0,23.276744979982,19.922303018228906,9.22868686040073,112.40347962076044,15.392311540385577,29.43728309370352,10.681315327687495,10.028015769054797,0.0,15.771093838008335,4.007427098222038,25.978585220291382
2020-04-23 00:00:00+00:00,3.5129628328532285,39.38248267170762,0.8416304064233233,1.2894478952526214,-1.884516809889944,20.855614576367547,0.3875097846220617,3.385079921736952,22.022076007622335,2.015478877781361,2.3613587258108315,0.0,1.026172530387534,26.912631810730797,41.8981409639676,3.06496969511214,5.127048255778184,14.661323428794839,6.413463141827323,4.6479920674268715,-1.525902189669642,1.2535019711318496,6.025340862140201,13.518080432578573,5.343236130962717,36.51044409338248
2020-04-24 00:00:00+00:00,5.269444249279842,49.88447805082966,1.6832608128466466,1.2894478952526214,5.653550429669832,15.882923556379556,0.0,0.6770159843473904,11.235753065113435,1.0077394388906804,1.1806793629054158,6.241418050181001,0.513086265193767,26.912631810730797,5.431240495329133,30.649696951121395,17.944668895223643,37.467826540253476,3.8480778850963944,3.098661378284581,0.0,0.6267509855659248,5.164577881834457,18.0241072434381,3.3395225818516985,2.10637177461822
2020-04-25 00:00:00+00:00,1.7564814164266143,45.94622978365889,2.52489121926997,2.7631026326841885,3.769033619779888,22.859534838153753,1.1625293538661852,7.447175827821295,44.49358213784921,3.0232183166720414,0.0,6.241418050181001,7.696293977906506,12.23301445942309,23.276744979982,22.221030289563014,6.6651627325116385,37.467826540253476,3.8480778850963944,29.43728309370352,15.259021896696423,11.281517740186647,1.721525960611486,10.13856032443393,4.007427098222038,-2.80849569949096
2020-04-26 00:00:00+00:00,1.7564814164266143,23.629489603024574,14.307716909196495,0.1842068421789459,0.6281722699633148,6.828172743864108,-1.1625293538661852,0.0,8.988602452090749,0.0,8.26475554033791,3.1207090250905005,31.298262176819787,14.67961735130771,10.086589491325533,1.53248484755607,6.1524579069338206,19.54843123839312,10.261541026923718,9.295984134853743,4.577706569008926,3.7605059133955487,0.860762980305743,2.2530134054297624,0.0,0.70212392487274
2020-04-27 00:00:00+00:00,3.5129628328532285,9.18924595673178,2.52489121926997,1.8420684217894587,0.6281722699633148,9.42584715729067,7.362685907819173,2.7080639373895616,6.741451839068062,3.0232183166720414,4.722717451621663,0.0,7.183207712712738,24.46602891884618,9.3106979919928,9.19490908533642,11.792210988289822,4.88710780959828,35.91539359423301,10.845314823996032,-1.525902189669642,11.90826872575257,-0.860762980305743,14.644587135293456,0.0,4.21274354923644
2020-04-28 00:00:00+00:00,0.0,0.0,0.0,1.8420684217894587,1.2563445399266295,16.031362094289644,1.5500391384882468,0.0,13.932333800740661,6.046436633344083,2.3613587258108315,3.1207090250905005,1.539258795581301,2.446602891884618,2.3276744979982,3.8312121188901744,5.127048255778184,8.1451796826638,23.088467310578366,3.098661378284581,0.0,16.295525624714045,0.0,14.644587135293456,3.3395225818516985,17.5530981218185
2020-04-29 00:00:00+00:00,8.782407082133071,13.127494223902543,3.3665216256932933,1.4736547374315672,1.2563445399266295,15.066511597874063,0.0,0.6770159843473904,9.887462697299823,8.061915511125443,7.084076177432494,0.0,6.670121447518971,7.339808675653855,3.103565997330933,1.53248484755607,5.127048255778184,9.77421561919656,2.5653852567309294,1.5493306891422904,0.0,33.21780223499401,0.860762980305743,14.644587135293456,8.014854196444077,7.0212392487274
2020-04-30 00:00:00+00:00,0.0,15.75299306868305,0.8416304064233233,0.3684136843578918,0.6281722699633148,7.941461778189778,0.7750195692441234,0.6770159843473904,4.943731348649911,4.030957755562722,7.084076177432494,0.0,8.209380243100272,2.446602891884618,6.207131994661866,2.298727271334105,3.0762289534669103,6.51614374613104,11.544233655289183,13.943976202280615,3.051804379339284,3.1337549278296244,0.0,14.644587135293456,2.6716180654813586,3.5106196243637
