Specimen date,Blaenau Gwent,Bridgend,Caerphilly,Cardiff,Carmarthenshire,Ceredigion,Conwy,Denbighshire,Flintshire,Gwynedd,Isle of Anglesey,Merthyr Tydfil,Monmouthshire,Neath Port Talbot,Newport,Pembrokeshire,Powys,Rhondda Cynon Taf,Swansea,Torfaen,Vale of Glamorgan,Wrexham
2020-03-28,4.300000000000011,2.6999999999999993,6.6000000000000085,10.599999999999994,3.6999999999999993,1.4000000000000021,1.7000000000000002,2.1000000000000014,0.7000000000000011,2.4000000000000004,0.0,3.3000000000000043,7.400000000000006,4.200000000000003,16.19999999999999,1.5999999999999996,0.7000000000000011,5.800000000000004,3.299999999999997,6.400000000000006,13.5,2.299999999999999
2020-03-29,7.199999999999989,3.400000000000002,7.200000000000003,7.900000000000006,4.199999999999999,0.0,0.7999999999999998,1.0999999999999996,1.299999999999999,0.7999999999999989,0.0,8.299999999999997,5.299999999999997,4.199999999999996,14.200000000000017,0.7999999999999989,2.3000000000000007,6.699999999999996,4.800000000000004,9.5,8.200000000000003,0.7000000000000028
2020-03-30,12.800000000000011,3.3999999999999986,15.5,15.0,8.5,0.0,0.9000000000000004,7.299999999999999,6.400000000000002,0.8000000000000007,8.5,14.900000000000006,11.600000000000009,15.300000000000004,20.69999999999999,4.0000000000000036,7.5,15.299999999999997,11.799999999999997,21.299999999999997,13.5,2.1999999999999993
2020-03-31,21.5,6.799999999999997,11.599999999999994,16.10000000000001,11.100000000000001,4.099999999999998,3.4000000000000004,0.0,5.099999999999998,1.6999999999999993,4.300000000000001,5.0,3.200000000000003,9.799999999999997,17.400000000000006,3.099999999999998,3.0,11.200000000000003,6.899999999999999,7.5,10.5,3.6999999999999993
2020-04-01,8.599999999999994,10.900000000000006,12.100000000000009,19.599999999999994,6.899999999999999,2.8000000000000007,0.9000000000000004,6.300000000000001,4.5,0.0,0.0,16.599999999999994,6.3999999999999915,5.599999999999994,22.0,2.400000000000002,4.599999999999998,16.60000000000001,10.100000000000009,16.999999999999986,13.399999999999991,6.600000000000001
2020-04-02,11.400000000000006,12.899999999999991,13.799999999999983,22.900000000000006,4.799999999999997,2.6999999999999993,3.4000000000000004,7.300000000000001,5.100000000000001,0.8000000000000007,1.4000000000000004,9.900000000000006,6.299999999999997,9.000000000000014,18.099999999999994,4.799999999999997,1.5,16.099999999999994,10.899999999999991,13.800000000000011,14.300000000000011,4.400000000000002
2020-04-03,12.900000000000006,11.600000000000009,10.5,17.5,7.900000000000006,1.4000000000000021,1.6999999999999993,10.399999999999999,3.8000000000000043,4.800000000000001,1.5,11.599999999999994,7.400000000000006,11.899999999999991,14.199999999999989,7.200000000000003,0.7000000000000028,17.39999999999999,17.400000000000006,10.700000000000017,9.699999999999989,2.1999999999999957
2020-04-04,17.19999999999999,7.5,11.100000000000023,12.5,8.5,2.6999999999999993,2.5,0.0,3.8999999999999986,3.1999999999999993,2.8000000000000007,5.0,10.599999999999994,11.200000000000003,10.400000000000034,3.1000000000000014,5.299999999999997,13.300000000000011,15.799999999999997,10.599999999999994,12.0,4.400000000000006
2020-04-05,5.700000000000017,8.099999999999994,3.799999999999983,7.900000000000006,13.799999999999997,1.3999999999999986,1.6999999999999993,4.200000000000003,1.2999999999999972,0.0,0.0,13.299999999999997,6.300000000000011,13.900000000000006,2.599999999999966,8.0,3.8000000000000043,9.099999999999994,11.399999999999991,8.5,14.200000000000017,3.0
2020-04-06,22.899999999999977,6.800000000000011,12.700000000000017,21.0,8.400000000000006,1.3999999999999986,6.0,12.5,5.700000000000003,4.800000000000001,4.300000000000001,19.900000000000006,10.599999999999994,6.299999999999997,9.699999999999989,10.299999999999997,3.799999999999997,15.800000000000011,18.200000000000017,23.5,20.19999999999999,2.1999999999999957
2020-04-07,7.200000000000017,15.0,9.400000000000006,20.400000000000006,9.099999999999994,1.4000000000000057,4.300000000000004,15.700000000000003,9.0,5.600000000000001,2.8999999999999986,23.200000000000017,5.300000000000011,15.999999999999986,14.800000000000011,4.800000000000004,3.0,18.599999999999994,15.800000000000011,5.299999999999983,16.5,7.300000000000004
2020-04-08,21.5,10.199999999999989,12.699999999999989,17.5,11.600000000000009,0.0,5.899999999999999,9.400000000000006,6.399999999999999,4.0,2.8000000000000007,16.599999999999994,13.699999999999989,13.300000000000011,16.200000000000045,3.200000000000003,3.0,20.30000000000001,21.399999999999977,12.800000000000011,10.5,5.899999999999999
2020-04-09,10.0,10.900000000000006,11.099999999999994,21.5,6.3999999999999915,0.0,6.899999999999999,11.5,5.799999999999997,11.299999999999997,7.099999999999998,14.900000000000006,14.800000000000011,9.800000000000011,11.0,10.299999999999997,8.300000000000004,17.900000000000006,19.5,6.300000000000011,19.400000000000006,6.600000000000001
2020-04-10,7.099999999999994,4.699999999999989,7.700000000000017,12.800000000000011,7.900000000000006,2.6999999999999957,2.5,14.599999999999994,4.5,4.800000000000004,0.0,6.599999999999994,8.5,16.0,11.599999999999966,11.900000000000006,6.099999999999994,13.199999999999989,17.0,8.599999999999994,12.699999999999989,6.700000000000003
2020-04-11,14.399999999999977,8.900000000000006,6.599999999999994,12.0,6.900000000000006,1.4000000000000057,8.600000000000001,4.200000000000003,5.700000000000003,7.199999999999996,4.300000000000004,6.599999999999994,3.1999999999999886,6.299999999999983,6.5,11.099999999999994,2.200000000000003,13.699999999999989,8.900000000000006,5.299999999999983,6.0,3.5999999999999943
2020-04-12,2.8000000000000114,11.5,7.199999999999989,10.899999999999977,5.800000000000011,2.6999999999999957,8.5,12.600000000000009,3.200000000000003,5.6000000000000085,2.8999999999999986,11.599999999999994,3.0999999999999943,11.900000000000006,4.5,0.7999999999999972,1.5,8.699999999999989,17.0,0.0,12.0,5.200000000000003
2020-04-13,11.5,6.200000000000017,3.9000000000000057,12.5,10.599999999999994,0.0,4.299999999999997,7.299999999999983,1.9000000000000057,21.700000000000003,5.700000000000003,3.4000000000000057,6.400000000000006,11.099999999999994,5.800000000000011,2.4000000000000057,7.6000000000000085,12.900000000000034,14.099999999999994,2.1000000000000227,9.0,4.400000000000006
2020-04-14,12.800000000000011,14.199999999999989,6.599999999999994,16.400000000000034,6.900000000000006,0.0,5.900000000000006,15.700000000000017,7.699999999999989,9.599999999999994,5.699999999999996,9.900000000000006,5.300000000000011,10.5,8.399999999999977,4.0,6.0,11.599999999999966,11.400000000000034,8.5,13.5,9.599999999999994
2020-04-15,14.399999999999977,13.0,6.599999999999994,12.299999999999955,8.5,1.3999999999999986,12.799999999999997,8.299999999999983,5.800000000000011,4.900000000000006,5.700000000000003,29.799999999999983,6.299999999999983,17.400000000000006,5.900000000000034,7.099999999999994,4.599999999999994,19.0,19.0,12.800000000000011,14.199999999999989,10.299999999999997
2020-04-16,14.300000000000011,8.099999999999994,13.300000000000011,13.600000000000023,9.0,1.4000000000000057,5.200000000000003,9.400000000000006,5.799999999999997,9.599999999999994,1.3999999999999986,24.900000000000034,6.300000000000011,17.5,7.099999999999966,5.6000000000000085,1.5,23.700000000000045,17.399999999999977,11.699999999999989,9.0,13.900000000000006
2020-04-17,14.300000000000011,10.200000000000017,6.600000000000023,11.199999999999989,14.799999999999983,0.0,11.0,14.700000000000017,6.3999999999999915,5.599999999999994,5.799999999999997,23.19999999999999,5.300000000000011,13.200000000000017,6.400000000000034,7.199999999999989,2.200000000000003,17.80000000000001,15.0,5.300000000000011,7.500000000000057,9.600000000000009
2020-04-18,12.900000000000034,2.6999999999999886,12.699999999999989,10.0,5.300000000000011,0.0,8.599999999999994,13.5,3.200000000000003,13.700000000000017,2.799999999999997,8.300000000000011,2.0999999999999943,10.5,5.899999999999977,2.3000000000000114,11.399999999999991,9.099999999999966,10.5,5.2999999999999545,5.199999999999989,3.6999999999999886
2020-04-19,2.7999999999999545,1.4000000000000057,0.5999999999999659,8.199999999999989,8.5,1.3999999999999986,8.5,6.299999999999983,1.2999999999999972,4.799999999999983,5.700000000000003,5.0,4.299999999999983,7.0,2.5,1.5999999999999943,2.200000000000003,9.5,11.0,2.2000000000000455,10.5,4.400000000000006
2020-04-20,10.100000000000023,5.400000000000006,9.300000000000011,12.0,5.799999999999983,1.2999999999999972,20.5,15.700000000000017,8.900000000000006,8.0,4.300000000000011,11.599999999999966,2.1000000000000227,11.099999999999966,6.5,6.400000000000006,2.299999999999997,14.100000000000023,6.400000000000034,3.1999999999999886,9.0,7.299999999999983
2020-04-21,0.0,11.599999999999994,8.300000000000011,9.600000000000023,3.700000000000017,0.0,10.200000000000017,4.199999999999989,6.400000000000006,4.800000000000011,2.8999999999999915,18.200000000000045,3.1999999999999886,7.7000000000000455,11.0,5.599999999999994,5.300000000000011,12.0,13.399999999999977,4.199999999999989,10.399999999999977,6.700000000000017
2020-04-22,11.399999999999977,15.0,5.5,10.0,3.1999999999999886,0.0,6.900000000000006,5.199999999999989,2.5999999999999943,4.800000000000011,8.5,11.599999999999966,5.199999999999989,10.5,6.5,7.099999999999994,2.1999999999999886,17.899999999999977,11.699999999999989,1.1000000000000227,6.0,6.599999999999994
2020-04-23,4.300000000000011,2.6999999999999886,6.699999999999989,8.5,5.300000000000011,0.0,5.899999999999977,8.300000000000011,2.5999999999999943,7.299999999999983,7.200000000000003,13.300000000000011,1.1000000000000227,4.199999999999989,3.8000000000000114,4.0,2.3000000000000114,8.699999999999989,15.400000000000034,3.1999999999999886,6.0,5.099999999999994
2020-04-24,7.199999999999989,0.700000000000017,3.8000000000000114,6.800000000000011,3.6999999999999886,0.0,7.700000000000017,7.400000000000006,3.200000000000017,6.400000000000006,5.700000000000003,5.0,2.0999999999999943,9.0,4.600000000000023,2.4000000000000057,2.299999999999997,14.100000000000023,13.799999999999955,6.399999999999977,10.5,7.400000000000006
2020-04-25,8.5,6.799999999999983,4.5,7.399999999999977,2.700000000000017,0.0,4.299999999999983,3.0999999999999943,0.5999999999999943,4.800000000000011,5.700000000000003,4.899999999999977,2.0999999999999943,9.100000000000023,2.5,3.0999999999999943,1.5,5.800000000000011,3.6000000000000227,1.0,5.199999999999989,0.700000000000017
2020-04-26,2.900000000000034,6.100000000000023,2.6999999999999886,3.8000000000000114,4.199999999999989,0.0,6.800000000000011,5.199999999999989,1.9000000000000057,7.199999999999989,2.799999999999997,6.7000000000000455,0.0,4.899999999999977,3.8999999999999773,2.4000000000000057,0.7000000000000028,4.5,5.699999999999989,0.0,5.300000000000011,1.5
2020-04-27,1.3999999999999773,6.099999999999966,3.900000000000034,3.8000000000000114,5.800000000000011,1.3999999999999986,3.4000000000000057,8.400000000000034,5.799999999999983,5.699999999999989,1.5,13.199999999999989,3.1999999999999886,3.5,3.8999999999999773,4.800000000000011,3.799999999999983,9.099999999999966,5.300000000000011,5.300000000000011,6.699999999999989,11.799999999999983
2020-04-28,2.900000000000034,0.7000000000000455,3.8000000000000114,7.300000000000011,3.6999999999999886,0.0,10.199999999999989,6.199999999999989,1.9000000000000057,4.0,4.299999999999997,14.899999999999977,7.400000000000034,2.1000000000000227,1.900000000000034,0.0,0.8000000000000114,11.600000000000023,6.800000000000011,2.1999999999999886,3.0,2.9000000000000057
2020-04-29,2.8999999999999773,4.699999999999989,1.6999999999999886,3.0,4.300000000000011,1.4000000000000057,6.0,10.5,5.099999999999994,4.0,5.700000000000003,15.0,4.199999999999989,2.7999999999999545,5.899999999999977,8.0,6.0,6.699999999999989,11.800000000000011,0.0,6.0,6.599999999999994
2020-04-30,2.8000000000000114,4.800000000000011,3.3000000000000114,8.5,5.300000000000011,0.0,7.700000000000017,14.599999999999966,7.100000000000023,4.0,5.700000000000003,3.3000000000000114,4.300000000000011,6.300000000000011,7.100000000000023,2.299999999999983,4.5,8.300000000000011,6.099999999999966,3.2000000000000455,5.2000000000000455,14.700000000000017
2020-05-01,2.8999999999999773,4.099999999999966,3.2999999999999545,6.7999999999999545,3.099999999999966,0.0,11.899999999999977,4.2000000000000455,12.099999999999994,3.200000000000017,4.299999999999983,18.19999999999999,1.0,4.800000000000011,5.800000000000011,4.0,3.0999999999999943,7.800000000000011,5.199999999999989,1.0,3.0,7.399999999999977
2020-05-02,12.900000000000034,4.699999999999989,1.7000000000000455,5.2000000000000455,0.0,0.0,2.6000000000000227,5.199999999999989,18.599999999999994,2.4000000000000057,1.4000000000000057,8.300000000000011,20.099999999999966,0.6999999999999886,7.7999999999999545,0.8000000000000114,7.5,7.5,4.5,2.1999999999999886,5.2999999999999545,8.800000000000011
2020-05-03,2.7999999999999545,0.7000000000000455,1.599999999999966,2.3999999999999773,0.6000000000000227,0.0,4.299999999999983,5.300000000000011,1.3000000000000114,0.0,1.4000000000000057,8.300000000000011,4.199999999999989,1.400000000000034,3.8000000000000114,0.0,0.0,6.599999999999966,2.0,0.0,4.5,23.5
2020-05-04,1.5,2.099999999999966,1.6999999999999886,2.5,3.6999999999999886,0.0,10.200000000000017,8.300000000000011,14.699999999999989,7.199999999999989,10.0,8.300000000000011,3.2000000000000455,0.0,4.600000000000023,1.5999999999999943,0.8000000000000114,4.2000000000000455,4.900000000000034,0.0,3.0,8.100000000000023
2020-05-05,10.0,3.400000000000034,4.400000000000034,3.5,3.1999999999999886,1.3999999999999986,3.3999999999999773,11.5,5.800000000000011,8.900000000000006,8.599999999999994,11.599999999999966,2.099999999999966,0.6999999999999886,4.5,5.599999999999994,3.6999999999999886,15.299999999999955,4.399999999999977,0.0,4.400000000000034,5.199999999999989
2020-05-06,5.7000000000000455,2.0,1.099999999999966,3.0,12.199999999999989,0.0,8.600000000000023,16.69999999999999,3.1999999999999886,12.0,15.700000000000017,9.900000000000034,1.1000000000000227,2.8000000000000114,12.300000000000011,4.700000000000017,2.3000000000000114,4.2000000000000455,2.400000000000034,2.099999999999966,2.3000000000000114,7.300000000000011
2020-05-07,10.0,4.099999999999966,3.900000000000034,4.699999999999989,8.400000000000034,0.0,5.899999999999977,13.599999999999966,1.9000000000000057,8.0,10.0,6.600000000000023,9.5,2.7999999999999545,7.099999999999966,1.5999999999999943,2.3000000000000114,9.100000000000023,3.6999999999999886,1.1000000000000227,3.6999999999999886,8.099999999999966
2020-05-08,0.0,2.0,0.5,2.400000000000034,3.1999999999999886,0.0,5.100000000000023,10.5,4.5,5.699999999999989,2.799999999999983,8.299999999999955,1.0,5.600000000000023,7.100000000000023,2.4000000000000057,4.5,6.199999999999932,2.3999999999999773,0.0,2.3000000000000114,3.0
2020-05-09,4.2999999999999545,4.800000000000011,0.5999999999999659,2.6999999999999886,2.1000000000000227,0.0,7.699999999999989,5.2000000000000455,23.69999999999999,4.0,1.5,1.7000000000000455,0.0,1.3999999999999773,3.1999999999999886,2.4000000000000057,3.799999999999983,5.800000000000068,4.100000000000023,1.0,1.5,8.100000000000023
2020-05-10,0.0,3.400000000000034,0.0,3.8999999999999773,3.6999999999999886,0.0,1.6999999999999886,3.099999999999966,2.5999999999999943,4.0,7.100000000000023,0.0,1.1000000000000227,5.600000000000023,1.2999999999999545,0.799999999999983,6.0,4.099999999999909,5.599999999999966,2.1000000000000227,0.0,10.300000000000011
2020-05-11,1.5,6.099999999999966,1.1000000000000227,3.1999999999999886,4.300000000000011,0.0,33.30000000000001,12.600000000000023,4.5,4.000000000000028,10.0,3.2999999999999545,2.099999999999966,1.3999999999999773,2.0,2.4000000000000057,0.8000000000000114,10.0,4.100000000000023,2.1999999999999886,4.5,13.899999999999977
2020-05-12,0.0,2.6999999999999886,0.6000000000000227,3.6000000000000227,15.300000000000011,0.0,12.0,13.599999999999966,5.699999999999989,1.599999999999966,4.299999999999983,10.0,3.1999999999999886,2.1000000000000227,1.900000000000091,2.3000000000000114,3.799999999999983,8.300000000000068,1.1999999999999886,1.0,1.5,8.900000000000034
2020-05-13,0.0,1.400000000000034,0.0,2.2000000000000455,8.0,1.2999999999999972,17.900000000000034,10.400000000000034,5.800000000000011,5.600000000000023,7.099999999999994,4.899999999999977,10.600000000000023,2.8000000000000114,1.8999999999999773,2.3999999999999773,3.0,7.899999999999977,3.1999999999999886,1.099999999999966,3.6999999999999886,7.2999999999999545
2020-05-14,0.0,3.3999999999999773,1.599999999999966,1.599999999999909,5.2999999999999545,0.0,11.899999999999977,14.599999999999966,7.699999999999989,5.599999999999966,4.300000000000011,1.7000000000000455,0.0,2.0,1.2999999999999545,3.200000000000017,5.300000000000011,8.200000000000045,1.3000000000000114,2.1000000000000227,3.8000000000000114,7.400000000000034
2020-05-15,5.7000000000000455,1.3000000000000114,1.6999999999999886,4.400000000000091,6.300000000000011,0.0,10.300000000000011,17.80000000000001,9.0,7.300000000000011,21.400000000000006,13.199999999999932,3.1000000000000227,2.8000000000000114,1.3000000000000682,2.4000000000000057,1.5,9.599999999999909,2.0,0.0,2.8999999999999773,14.699999999999989
2020-05-16,5.699999999999989,2.1000000000000227,3.3000000000000114,2.699999999999932,4.800000000000011,0.0,9.300000000000011,21.900000000000034,1.2000000000000455,8.0,7.099999999999994,10.0,1.099999999999966,18.899999999999977,1.2999999999999545,1.5999999999999943,3.6999999999999886,9.900000000000091,0.4000000000000341,1.1000000000000227,3.8000000000000114,7.300000000000011
2020-05-17,4.300000000000011,6.099999999999966,1.1000000000000227,1.8999999999999773,2.6000000000000227,0.0,4.2999999999999545,7.399999999999977,5.199999999999989,10.400000000000034,8.600000000000023,6.600000000000023,7.400000000000034,1.3999999999999773,0.0,0.799999999999983,1.6000000000000227,7.5,1.1999999999999886,7.399999999999977,2.1999999999999886,3.6999999999999886
2020-05-18,1.3999999999999773,2.0,1.099999999999966,2.400000000000091,4.7999999999999545,0.0,4.300000000000011,15.600000000000023,5.099999999999966,7.2999999999999545,4.2999999999999545,11.600000000000023,18.0,1.400000000000034,5.2000000000000455,2.4000000000000057,0.6999999999999886,11.199999999999932,5.699999999999989,1.1000000000000227,3.8000000000000114,11.0
2020-05-19,1.5,6.199999999999989,2.2000000000000455,4.699999999999932,13.300000000000011,0.0,11.100000000000023,17.799999999999955,5.7000000000000455,2.400000000000034,8.600000000000023,23.200000000000045,1.0,3.5,1.8999999999999773,0.8000000000000114,1.5,6.600000000000023,4.0,10.699999999999989,6.0,25.100000000000023
2020-05-20,2.8000000000000114,0.6000000000000227,3.2999999999999545,3.800000000000068,13.699999999999989,2.8000000000000043,11.099999999999966,32.39999999999998,4.5,4.0,7.100000000000023,13.299999999999955,0.0,0.0,1.2999999999999545,0.0,8.300000000000011,5.800000000000068,0.39999999999997726,2.099999999999966,3.6999999999999886,8.0
2020-05-21,0.0,1.3999999999999773,3.900000000000034,3.7999999999999545,1.1000000000000227,0.0,12.800000000000011,20.90000000000009,5.199999999999989,4.0,5.699999999999989,5.0,4.199999999999989,1.3999999999999773,2.0,0.0,3.0,7.899999999999977,0.8000000000000114,1.0,3.0,9.599999999999966
2020-05-22,1.5,2.7000000000000455,2.1999999999999886,3.0,2.6000000000000227,1.3999999999999986,11.900000000000034,17.799999999999955,8.899999999999977,2.3999999999999773,4.300000000000011,9.899999999999977,5.300000000000011,2.0,2.5,0.0,0.799999999999983,7.5,0.0,0.0,5.199999999999989,11.800000000000011
2020-05-23,1.3999999999999773,0.6999999999999886,3.8999999999999773,5.5,0.5999999999999659,0.0,6.7999999999999545,2.0,8.400000000000034,7.2000000000000455,7.099999999999966,8.300000000000068,1.099999999999966,0.6999999999999886,2.0,0.799999999999983,3.8000000000000114,5.7999999999999545,4.900000000000034,1.1000000000000227,1.5,8.100000000000023
2020-05-24,0.0,0.0,1.1000000000000227,3.2000000000000455,0.5,0.0,1.7000000000000455,6.2999999999999545,3.8000000000000114,0.0,1.5,3.2999999999999545,3.1999999999999886,0.7000000000000455,0.0,0.0,2.1999999999999886,5.300000000000068,1.1999999999999318,0.0,3.8000000000000114,15.399999999999977
2020-05-25,2.900000000000034,0.6999999999999886,1.6000000000000227,3.0,1.1000000000000227,0.0,5.099999999999966,13.600000000000023,1.8999999999999773,2.3999999999999773,4.199999999999989,16.600000000000023,4.2000000000000455,0.0,0.6000000000000227,0.0,2.3000000000000114,6.2999999999999545,1.6000000000000227,1.1000000000000227,6.0,8.100000000000023
2020-05-26,0.0,2.0,0.0,1.8999999999999773,0.5,0.0,12.0,11.5,1.3000000000000114,6.5,10.000000000000057,5.0,0.0,4.199999999999989,2.6000000000000227,0.0,1.5,6.600000000000023,0.0,0.0,3.6999999999999886,9.599999999999966
2020-05-27,7.099999999999966,1.3999999999999773,3.2999999999999545,3.6000000000000227,0.5,0.0,6.800000000000011,19.800000000000068,1.8999999999999773,4.0,2.8999999999999773,3.2999999999999545,1.0,0.6999999999999886,2.0,0.0,3.799999999999983,8.299999999999955,0.0,3.1999999999999886,4.5,9.5
2020-05-28,1.400000000000034,1.3000000000000114,1.7000000000000455,4.899999999999977,3.1999999999999886,0.0,5.100000000000023,8.399999999999977,4.5,10.399999999999977,8.600000000000023,6.600000000000023,0.0,0.0,1.8999999999999773,0.700000000000017,1.5,3.300000000000068,0.39999999999997726,0.0,3.0,6.600000000000023
2020-05-29,0.0,1.400000000000034,2.1999999999999886,2.699999999999932,0.5,0.0,17.099999999999966,13.600000000000023,2.6000000000000227,4.800000000000011,10.0,3.300000000000068,2.1999999999999886,1.3999999999999773,1.2999999999999545,0.0,0.0,4.599999999999909,0.8000000000000682,0.0,3.0,11.099999999999966
2020-05-30,2.8999999999999773,0.0,0.5,2.2000000000000455,0.6000000000000227,0.0,6.800000000000011,10.399999999999977,2.5,7.300000000000011,5.699999999999989,1.6999999999999318,0.0,0.7000000000000455,0.0,0.0,0.0,3.7000000000000455,0.0,0.0,2.1999999999999886,5.900000000000034
2020-05-31,2.8999999999999773,0.6999999999999886,0.5999999999999659,2.2000000000000455,0.5,0.0,2.6000000000000227,7.399999999999977,0.6999999999999886,0.8000000000000114,2.8000000000000114,0.0,2.099999999999966,0.0,1.3000000000000682,0.0,0.0,4.100000000000023,0.0,0.0,1.5,2.1999999999999886
2020-06-01,0.0,1.3000000000000114,1.1000000000000227,2.699999999999932,0.0,1.3999999999999986,4.2999999999999545,14.600000000000023,1.8999999999999773,5.599999999999966,0.0,0.0,0.0,0.6999999999999886,0.0,0.0,2.3000000000000114,2.8999999999999773,0.7999999999999545,0.0,0.8000000000000114,4.399999999999977
2020-06-02,0.0,0.6999999999999886,1.1000000000000227,3.5,1.0,1.2999999999999972,4.2000000000000455,7.2999999999999545,3.8000000000000114,2.400000000000034,1.3999999999999773,3.300000000000068,1.0,1.3999999999999773,0.0,0.0,2.1999999999999886,4.2000000000000455,0.8999999999999773,0.0,2.1999999999999886,5.100000000000023
