Date,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2020-04-05,3.516649985121865,17.35056823110957,9.409234491565293,7.259820924417198,5.8810076126376325,2.9082199982892822,6.808626529813273,4.35052827843381,7.7366504854368925,6.4604520088664135,0.0,4.349717268377556,11.295904633724284,0.0
2020-04-06,5.680742283658398,7.807755703999306,2.0162645339068486,7.259820924417198,1.6336132257326754,2.5660764690787783,4.5107150760012935,0.9322560596643878,5.157766990291262,4.7896454548492375,0.0,0.0,10.09421265141319,0.0
2020-04-07,2.1640922985365325,8.675284115554785,5.376705423751596,3.226587077518755,3.9206717417584214,0.1710717646052519,9.361861478493251,3.107520198881293,5.309466019417476,4.901032558450383,0.0,4.349717268377556,4.085752739857719,0.0
2020-04-08,4.328184597073065,9.542812527110263,2.0162645339068486,4.3021161033583395,5.2275623223445615,2.223932939868275,6.1277638768319465,3.107520198881293,4.247572815533981,8.79958118449046,0.0,4.349717268377556,16.823687752355315,0.0
2020-04-09,13.525576865853328,6.072698880888349,5.376705423751596,8.873114463176575,6.861175548077236,2.223932939868275,7.234165687926604,4.661280298321939,4.8543689320388355,5.235193869253818,0.0,0.0,19.467410113439723,0.0
2020-04-10,0.5410230746341331,8.675284115554785,0.6720881779689495,12.09970154069533,7.187898193223773,2.5660764690787783,5.361793392227953,2.175264139216905,8.343446601941748,5.792129387259543,0.0,0.0,10.815227840799848,0.0
2020-04-11,3.246138447804799,10.410340938665742,10.081322669534243,6.184291898577613,7.187898193223773,1.710717646052519,6.212871708454612,1.2430080795525171,6.826456310679612,6.3490649052652675,22.53267237494367,0.0,9.853874254950972,22.363026462914647
2020-04-12,3.787161522438932,8.675284115554785,4.7046172457826465,6.184291898577613,4.247394386904956,5.132152938157557,5.276685560605287,0.9322560596643878,7.7366504854368925,6.571839112467559,0.0,0.0,12.01691982311094,0.0
2020-04-13,0.0,4.337642057777392,4.032529067813697,1.0755290258395849,4.900839677198026,3.7635788213155417,3.148989770038639,3.7290242386575514,3.9441747572815533,1.893580761219466,0.0,8.699434536755112,2.163045568159969,0.0
2020-04-14,7.03329997024373,3.470113646221914,4.7046172457826465,3.764351590438547,4.900839677198026,3.7635788213155417,7.574597014417266,1.5537600994406464,5.764563106796117,6.3490649052652675,0.0,0.0,3.364737550471063,0.0
2020-04-15,11.090973029999729,6.072698880888349,5.376705423751596,7.259820924417198,4.247394386904956,3.7635788213155417,7.319273519549268,3.7290242386575514,7.7366504854368925,5.680742283658398,0.0,0.0,17.304364545279753,0.0
2020-04-16,12.44353071658506,4.337642057777392,0.0,5.915409642117717,6.534452902930702,5.4742964673680605,6.89373436143594,1.2430080795525171,5.764563106796117,7.462935941276719,0.0,0.0,9.373197462026534,0.0
2020-04-17,8.926880731463198,7.807755703999306,1.344176355937899,11.29305477131564,10.12840199954259,0.8553588230262595,4.425607244378628,0.9322560596643878,3.4890776699029127,7.240161734074429,0.0,0.0,10.09421265141319,0.0
2020-04-18,6.492276895609598,1.735056823110957,8.737146313596343,6.990938667957302,6.534452902930702,6.500727054999572,9.446969310115916,1.8645121193287757,9.25364077669903,7.462935941276719,0.0,0.0,10.334551047875408,0.0
2020-04-19,7.03329997024373,5.205170469332871,4.7046172457826465,4.839880616278132,18.949913418499037,5.4742964673680605,3.7447445913973003,1.2430080795525171,4.095873786407767,11.695645878120231,0.0,26.098303610265333,8.171505479715439,0.0
2020-04-20,4.869207671707199,1.735056823110957,1.344176355937899,2.6888225645989623,10.781847289835659,4.44786587973655,6.04265604520928,0.3107520198881293,4.399271844660194,6.126290698062978,4.506534474988734,0.0,3.6050759469332823,0.0
2020-04-21,5.139719209024265,0.8675284115554786,0.0,5.108762872738028,6.534452902930702,4.961081173552305,5.532009055473285,0.9322560596643878,3.7924757281553396,3.0074517972309165,0.0,4.349717268377556,3.1243991540088443,0.0
2020-04-22,4.598696134390131,2.6025852346664355,2.688352711875798,8.604232206716679,2.2870585160257457,5.303224702762809,7.574597014417266,3.107520198881293,6.371359223300971,9.91345222050191,0.0,8.699434536755112,9.613535858488753,0.0
2020-04-23,3.516649985121865,4.337642057777392,0.0,6.990938667957302,11.435292580128728,8.8957317594731,6.46819520332261,0.9322560596643878,5.6128640776699035,9.91345222050191,0.0,0.0,8.411843876177658,0.0
2020-04-24,6.762788432926664,4.337642057777392,0.0,4.839880616278132,0.6534452902930702,6.158583525789068,5.1915777289826215,0.0,3.1856796116504853,8.910968288091604,0.0,0.0,9.613535858488753,0.0
2020-04-25,3.787161522438932,4.337642057777392,1.344176355937899,4.3021161033583395,16.00940961218022,10.606449405525618,9.957616299851912,1.8645121193287757,1.6686893203883495,5.123806765652673,4.506534474988734,0.0,6.00845991155547,0.0
2020-04-26,3.516649985121865,0.8675284115554786,2.0162645339068486,5.108762872738028,2.2870585160257457,8.211444701052091,4.340499412755961,1.5537600994406464,6.674757281553398,6.126290698062978,0.0,0.0,6.489136704479908,0.0
2020-04-27,4.328184597073065,8.675284115554785,2.0162645339068486,2.419940308139066,5.8810076126376325,3.9346505859207936,4.425607244378628,0.9322560596643878,5.157766990291262,2.116354968421756,0.0,0.0,2.403383964622188,0.0
2020-04-28,4.598696134390131,2.6025852346664355,0.0,2.9577048210588583,2.9405038063188162,1.8817894106577708,6.212871708454612,1.2430080795525171,4.8543689320388355,3.118838900832062,0.0,0.0,2.8840607575466253,0.0
2020-04-29,1.893580761219466,6.072698880888349,0.6720881779689495,5.377645129197925,9.148234064102983,5.303224702762809,5.787332550341282,1.2430080795525171,4.8543689320388355,8.35403277008588,0.0,0.0,9.613535858488753,0.0
2020-04-30,4.598696134390131,0.0,1.344176355937899,6.722056411497405,2.2870585160257457,3.59250705671029,7.404381351171934,1.8645121193287757,6.826456310679612,8.13125856288359,0.0,0.0,8.652182272639877,0.0
2020-05-01,4.328184597073065,1.735056823110957,2.0162645339068486,3.495469333978651,7.514620838370307,5.4742964673680605,8.93632232037992,5.282784338098198,3.9441747572815533,3.787161522438932,0.0,0.0,7.2101518938665645,0.0
2020-05-02,4.057673059755999,1.735056823110957,0.6720881779689495,4.839880616278132,3.267226451465351,3.9346505859207936,6.383087371699944,9.01180857675575,5.461165048543689,5.680742283658398,0.0,0.0,3.1243991540088443,0.0
2020-05-03,1.6230692239023996,0.8675284115554786,0.0,2.1510580516791697,10.12840199954259,1.539645881447267,3.914960254642632,2.7967681789931635,2.7305825242718447,2.6732904864274816,0.0,0.0,4.326091136319938,0.0
2020-05-04,5.139719209024265,0.0,0.0,0.5377645129197924,1.9603358708792107,5.645368231973313,3.7447445913973003,0.6215040397762586,5.764563106796117,2.6732904864274816,0.0,0.0,0.2403383964622188,0.0
2020-05-05,1.893580761219466,0.0,2.688352711875798,1.6132935387593774,2.6137811611722808,2.5660764690787783,3.489421096529303,2.4860161591050343,4.247572815533981,4.009935729641222,0.0,0.0,4.326091136319938,0.0
2020-05-06,5.680742283658398,0.8675284115554786,0.0,2.1510580516791697,2.2870585160257457,1.8817894106577708,11.319341605814568,0.9322560596643878,3.1856796116504853,5.680742283658398,0.0,0.0,3.845414343395501,0.0
2020-05-07,1.893580761219466,0.8675284115554786,0.0,2.419940308139066,2.9405038063188162,2.7371482336840303,6.297979540077278,0.9322560596643878,5.309466019417476,4.566871247646947,0.0,0.0,4.806767929244376,0.0
2020-05-08,8.65636919414613,0.0,0.6720881779689495,0.8066467693796887,3.267226451465351,4.7900094089470535,4.766038570869291,1.2430080795525171,7.888349514563107,3.6757744188377868,0.0,0.0,1.4420303787733126,0.0
2020-05-09,2.7051153731706656,0.0,0.0,1.6132935387593774,0.0,5.8164399965785645,2.893666275170641,0.0,1.0618932038834952,5.569355180057253,0.0,0.0,3.6050759469332823,0.0
2020-05-10,2.4346038358535993,0.0,0.0,0.2688822564598962,0.0,2.5660764690787783,6.978842193058606,0.9322560596643878,3.7924757281553396,3.8985486260400775,0.0,0.0,2.6437223610844067,0.0
2020-05-11,2.1640922985365325,5.205170469332871,0.0,0.5377645129197924,3.5939490966118863,4.7900094089470535,2.5532349486799775,0.6215040397762586,5.006067961165049,2.339129175624046,0.0,0.0,0.0,0.0
2020-05-12,3.516649985121865,1.735056823110957,0.0,0.0,5.554284967491097,4.105722350526046,2.6383427803026436,0.6215040397762586,3.337378640776699,1.893580761219466,0.0,0.0,1.9227071716977504,0.0
2020-05-13,5.680742283658398,2.6025852346664355,-0.6720881779689495,0.8066467693796887,0.9801679354396053,3.59250705671029,5.872440381963949,0.0,0.9101941747572816,3.4530002116354965,0.0,0.0,2.403383964622188,0.0
2020-05-14,1.6230692239023996,0.8675284115554786,0.6720881779689495,1.8821757952192735,1.3068905805861404,3.250363527499786,4.17028374951063,1.2430080795525171,6.219660194174757,3.4530002116354965,0.0,0.0,6.00845991155547,0.0
2020-05-15,3.246138447804799,5.205170469332871,0.0,0.2688822564598962,1.3068905805861404,1.710717646052519,2.978774106793307,0.9322560596643878,2.8822815533980584,4.232709936843512,0.0,0.0,3.6050759469332823,0.0
2020-05-16,0.5410230746341331,5.205170469332871,1.344176355937899,0.0,1.3068905805861404,4.961081173552305,3.7447445913973003,0.0,4.702669902912621,4.678258351248092,0.0,0.0,6.489136704479908,0.0
2020-05-17,2.1640922985365325,2.6025852346664355,0.0,0.0,0.6534452902930702,1.3685741168420151,2.0425879589439817,0.0,2.4271844660194177,2.4505162792251913,0.0,0.0,1.6823687752355314,0.0
2020-05-18,0.5410230746341331,2.6025852346664355,0.0,0.0,2.2870585160257457,1.8817894106577708,0.9361861478493251,0.0,1.8203883495145632,0.7797097252080155,0.0,0.0,0.9613535858488752,0.0
2020-05-19,1.3525576865853328,0.8675284115554786,0.0,0.2688822564598962,0.9801679354396053,1.0264305876315114,1.4468331375853205,0.6215040397762586,1.9720873786407767,0.7797097252080155,0.0,0.0,1.4420303787733126,0.0
2020-05-20,1.6230692239023996,4.337642057777392,0.0,0.2688822564598962,3.5939490966118863,1.710717646052519,1.7872644640759845,0.3107520198881293,2.1237864077669903,1.0024839324103054,0.0,0.0,4.326091136319938,0.0
2020-05-21,2.1640922985365325,0.0,0.0,0.0,0.6534452902930702,0.3421435292105038,2.212803622189314,0.0,3.7924757281553396,3.0074517972309165,0.0,0.0,3.6050759469332823,0.0
2020-05-22,1.6230692239023996,0.0,0.0,0.0,4.247394386904956,0.8553588230262595,2.978774106793307,0.3107520198881293,3.1856796116504853,2.5619033828263365,0.0,0.0,2.163045568159969,0.0
2020-05-23,3.787161522438932,0.0,0.0,0.0,1.9603358708792107,0.0,2.0425879589439817,0.0,1.3652912621359223,1.670806554017176,0.0,0.0,0.9613535858488752,0.0
2020-05-24,1.0820461492682663,0.0,0.6720881779689495,0.0,0.6534452902930702,0.1710717646052519,0.9361861478493251,0.0,1.8203883495145632,1.782193657618321,0.0,0.0,3.1243991540088443,0.0
2020-05-25,0.0,0.0,1.344176355937899,0.2688822564598962,0.0,3.59250705671029,1.3617253059626546,0.0,1.5169902912621358,0.44554841440458026,0.0,0.0,0.2403383964622188,0.0
2020-05-26,1.0820461492682663,0.8675284115554786,0.0,0.2688822564598962,0.3267226451465351,0.8553588230262595,0.5106469897359954,0.3107520198881293,0.6067961165048544,0.6683226216068704,0.0,0.0,0.0,0.0
2020-05-27,1.6230692239023996,0.0,0.0,0.5377645129197924,0.3267226451465351,1.0264305876315114,1.5319409692079866,0.3107520198881293,1.3652912621359223,1.1138710360114505,0.0,0.0,0.4806767929244376,0.0
2020-05-28,1.6230692239023996,0.0,0.0,0.0,0.0,0.5132152938157557,1.5319409692079866,0.0,1.6686893203883495,0.6683226216068704,0.0,0.0,0.9613535858488752,0.0
2020-05-29,1.0820461492682663,1.735056823110957,0.0,0.2688822564598962,0.0,1.710717646052519,0.42553915811332954,0.0,0.9101941747572816,0.7797097252080155,4.506534474988734,0.0,0.7210151893866563,0.0
2020-05-30,5.139719209024265,0.0,0.0,0.8066467693796887,1.6336132257326754,0.6842870584210076,0.34043132649066365,0.0,1.5169902912621358,0.8910968288091605,0.0,0.0,0.4806767929244376,0.0
2020-05-31,0.5410230746341331,0.0,0.0,0.2688822564598962,1.3068905805861404,0.1710717646052519,0.2553234948679977,0.0,0.4550970873786408,0.3341613108034352,0.0,0.0,0.2403383964622188,0.0
2020-06-01,0.27051153731706656,0.0,0.0,0.2688822564598962,0.9801679354396053,0.6842870584210076,0.2553234948679977,0.3107520198881293,0.0,0.5569355180057253,0.0,0.0,0.0,0.0
2020-06-02,0.0,0.0,0.0,9.410878976096367,1.3068905805861404,0.5132152938157557,0.08510783162266591,0.0,1.2135922330097089,0.22277420720229013,0.0,0.0,0.0,0.0
2020-06-03,1.3525576865853328,0.0,0.0,1.3444112822994811,2.2870585160257457,0.1710717646052519,0.34043132649066365,0.3107520198881293,0.4550970873786408,0.7797097252080155,0.0,0.0,0.0,0.0
2020-06-04,1.3525576865853328,0.0,0.6720881779689495,0.2688822564598962,0.6534452902930702,0.1710717646052519,0.5957548213586614,-0.3107520198881293,0.6067961165048544,3.2302260044332067,0.0,0.0,0.0,0.0
2020-06-05,1.3525576865853328,0.8675284115554786,0.0,0.0,0.6534452902930702,0.1710717646052519,0.5957548213586614,0.0,0.4550970873786408,0.8910968288091605,0.0,0.0,0.4806767929244376,0.0
2020-06-06,0.27051153731706656,0.0,0.0,0.5377645129197924,0.0,0.0,0.2553234948679977,0.3107520198881293,0.3033980582524272,1.0024839324103054,0.0,0.0,0.7210151893866563,0.0
2020-06-07,0.5410230746341331,0.0,0.0,0.0,0.0,0.3421435292105038,0.8510783162266591,0.0,0.1516990291262136,0.3341613108034352,0.0,0.0,0.0,0.0
2020-06-08,0.27051153731706656,0.0,0.0,0.0,0.3267226451465351,0.0,0.5957548213586614,0.3107520198881293,0.7584951456310679,0.22277420720229013,0.0,0.0,0.2403383964622188,0.0
2020-06-09,0.27051153731706656,0.0,0.0,0.0,0.3267226451465351,0.1710717646052519,0.17021566324533183,0.0,0.7584951456310679,0.3341613108034352,0.0,0.0,0.2403383964622188,0.0
2020-06-10,0.0,0.8675284115554786,0.0,0.2688822564598962,0.0,0.0,0.0,0.0,0.4550970873786408,0.11138710360114507,0.0,0.0,1.4420303787733126,0.0
2020-06-11,0.27051153731706656,0.0,0.0,0.5377645129197924,0.0,0.1710717646052519,0.42553915811332954,0.3107520198881293,0.1516990291262136,0.5569355180057253,0.0,0.0,0.2403383964622188,0.0
2020-06-12,1.0820461492682663,0.0,0.0,0.2688822564598962,0.0,0.0,0.42553915811332954,0.0,0.9101941747572816,1.2252581396125957,0.0,0.0,0.0,0.0
2020-06-13,0.27051153731706656,0.0,0.0,0.2688822564598962,0.6534452902930702,0.0,0.34043132649066365,0.0,0.4550970873786408,1.0024839324103054,0.0,0.0,0.2403383964622188,0.0
2020-06-14,0.27051153731706656,0.0,0.0,0.2688822564598962,0.6534452902930702,1.0264305876315114,0.5106469897359954,0.0,0.6067961165048544,0.44554841440458026,0.0,0.0,0.2403383964622188,0.0
2020-06-15,41.92928828414532,15.615511407998612,8.737146313596343,11.024172514855744,31.36537393406737,18.98896587118296,67.6607261400194,9.944064636420137,96.48058252427185,33.75029239114695,4.506534474988734,0.0,17.54470294174197,3.727171077152441
2020-06-16,0.0,0.0,0.0,0.0,0.9801679354396053,0.0,0.2553234948679977,0.0,0.4550970873786408,0.6683226216068704,0.0,0.0,0.0,0.0
2020-06-17,0.5410230746341331,0.0,0.0,0.5377645129197924,0.0,0.6842870584210076,0.17021566324533183,0.0,0.6067961165048544,0.7797097252080155,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.6534452902930702,0.1710717646052519,0.2553234948679977,0.0,0.4550970873786408,0.22277420720229013,0.0,0.0,0.0,0.0
2020-06-19,0.8115346119511998,0.0,6.7208817796894955,0.0,0.0,0.0,0.08510783162266591,0.0,0.6067961165048544,1.0024839324103054,0.0,0.0,0.0,0.0
2020-06-20,0.27051153731706656,0.0,0.0,0.0,0.6534452902930702,0.0,0.42553915811332954,0.0,1.9720873786407767,0.5569355180057253,0.0,0.0,0.0,0.0
2020-06-21,0.27051153731706656,0.8675284115554786,0.0,0.0,0.3267226451465351,0.3421435292105038,0.6808626529813273,0.0,0.9101941747572816,0.6683226216068704,0.0,0.0,0.2403383964622188,0.0
2020-06-22,0.0,0.0,0.6720881779689495,0.0,0.3267226451465351,0.0,0.2553234948679977,0.0,1.2135922330097089,0.11138710360114507,0.0,0.0,0.0,0.0
2020-06-23,0.27051153731706656,0.0,0.0,0.0,0.3267226451465351,0.1710717646052519,0.17021566324533183,0.3107520198881293,0.4550970873786408,0.11138710360114507,0.0,0.0,0.4806767929244376,0.0
2020-06-24,0.0,0.0,0.0,0.0,0.9801679354396053,0.0,0.17021566324533183,0.0,0.0,0.3341613108034352,0.0,0.0,0.2403383964622188,0.0
2020-06-25,0.27051153731706656,-0.8675284115554786,0.0,0.5377645129197924,0.0,0.1710717646052519,0.34043132649066365,0.0,0.1516990291262136,-0.44554841440458026,0.0,0.0,0.2403383964622188,0.0
2020-06-26,0.27051153731706656,0.0,0.0,-0.2688822564598962,0.9801679354396053,0.5132152938157557,0.5106469897359954,0.0,0.1516990291262136,0.22277420720229013,0.0,0.0,0.4806767929244376,0.0
2020-06-27,0.0,0.0,0.0,0.2688822564598962,0.6534452902930702,0.1710717646052519,0.34043132649066365,0.0,0.4550970873786408,0.3341613108034352,0.0,0.0,0.2403383964622188,0.0
2020-06-28,0.0,0.0,0.0,0.0,0.6534452902930702,0.1710717646052519,0.17021566324533183,0.3107520198881293,0.3033980582524272,0.0,0.0,0.0,0.0,0.0
2020-06-29,0.5410230746341331,0.0,0.0,0.0,0.3267226451465351,0.0,0.08510783162266591,0.0,0.1516990291262136,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,3.3604408898447478,0.0,0.3267226451465351,0.0,0.17021566324533183,0.0,0.1516990291262136,0.0,0.0,0.0,0.2403383964622188,0.0
2020-07-01,0.0,0.0,0.6720881779689495,0.0,0.0,0.3421435292105038,0.42553915811332954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.6720881779689495,0.0,0.0,0.3421435292105038,0.0,0.0,0.3033980582524272,0.0,0.0,0.0,0.0,0.0
2020-07-03,0.27051153731706656,0.0,0.0,0.5377645129197924,1.9603358708792107,0.0,0.0,0.0,0.1516990291262136,0.22277420720229013,0.0,0.0,0.0,0.0
2020-07-04,0.0,0.0,0.6720881779689495,0.0,0.0,0.3421435292105038,0.17021566324533183,0.0,0.1516990291262136,0.3341613108034352,0.0,0.0,0.4806767929244376,0.0
2020-07-05,0.27051153731706656,0.0,0.6720881779689495,0.0,0.0,0.1710717646052519,0.08510783162266591,0.3107520198881293,0.3033980582524272,0.11138710360114507,0.0,0.0,0.2403383964622188,0.0
2020-07-06,0.0,0.0,0.6720881779689495,0.0,0.3267226451465351,0.0,0.0,0.0,0.1516990291262136,0.11138710360114507,0.0,0.0,0.0,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.3267226451465351,0.0,0.08510783162266591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,0.0,0.0,0.0,0.0,1.6336132257326754,0.1710717646052519,0.08510783162266591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.6720881779689495,0.0,0.6534452902930702,0.0,0.17021566324533183,0.0,0.0,0.11138710360114507,0.0,0.0,0.0,0.0
2020-07-10,0.27051153731706656,0.0,1.344176355937899,0.2688822564598962,0.0,0.3421435292105038,0.5106469897359954,0.0,0.3033980582524272,0.44554841440458026,0.0,0.0,0.0,0.0
2020-07-11,0.0,0.0,0.6720881779689495,0.0,0.0,0.0,0.08510783162266591,0.3107520198881293,0.1516990291262136,0.22277420720229013,0.0,0.0,0.2403383964622188,0.0
2020-07-12,0.0,0.0,0.0,0.0,0.3267226451465351,0.1710717646052519,1.0212939794719909,0.0,0.3033980582524272,0.11138710360114507,0.0,0.0,0.4806767929244376,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.3267226451465351,0.1710717646052519,0.2553234948679977,0.0,0.1516990291262136,0.0,0.0,0.0,0.0,0.0
2020-07-14,0.27051153731706656,0.0,0.0,0.0,0.0,0.1710717646052519,0.0,0.0,0.1516990291262136,0.0,0.0,0.0,0.0,0.0
2020-07-15,0.27051153731706656,0.0,0.0,0.0,0.0,0.0,0.2553234948679977,0.0,0.1516990291262136,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.3267226451465351,0.0,0.5106469897359954,0.0,0.4550970873786408,0.11138710360114507,0.0,0.0,0.0,0.0
2020-07-17,0.5410230746341331,0.0,0.0,1.0755290258395849,0.9801679354396053,0.1710717646052519,0.08510783162266591,0.0,0.1516990291262136,0.22277420720229013,0.0,0.0,0.7210151893866563,0.0
2020-07-18,0.27051153731706656,0.8675284115554786,0.6720881779689495,0.0,0.3267226451465351,0.3421435292105038,0.6808626529813273,0.0,0.1516990291262136,0.5569355180057253,0.0,0.0,0.2403383964622188,0.0
2020-07-19,0.8115346119511998,0.0,0.0,-0.2688822564598962,0.0,0.8553588230262595,0.5957548213586614,0.3107520198881293,0.4550970873786408,0.3341613108034352,0.0,0.0,0.4806767929244376,0.0
2020-07-20,0.27051153731706656,0.0,0.0,0.0,0.0,0.0,0.17021566324533183,0.0,0.1516990291262136,0.3341613108034352,0.0,0.0,0.0,0.0
2020-07-21,0.5410230746341331,0.0,0.0,0.2688822564598962,0.0,0.0,0.34043132649066365,0.0,2.1237864077669903,0.11138710360114507,0.0,0.0,0.0,0.0
2020-07-22,0.27051153731706656,0.0,0.0,0.2688822564598962,0.0,0.0,0.2553234948679977,0.0,0.4550970873786408,0.11138710360114507,0.0,0.0,0.2403383964622188,0.0
2020-07-23,0.5410230746341331,0.0,0.0,0.2688822564598962,0.0,0.1710717646052519,0.42553915811332954,0.3107520198881293,0.6067961165048544,0.11138710360114507,0.0,0.0,0.2403383964622188,0.0
2020-07-24,0.27051153731706656,0.0,0.0,0.0,-0.3267226451465351,0.1710717646052519,1.1915096427173228,0.6215040397762586,0.1516990291262136,0.11138710360114507,0.0,0.0,0.2403383964622188,0.0
